userName,score,at,EnglishTranslation,BERT_Sentiment
Minan Skc,5,2025-01-14 01:58:33,Easy shopping shopping App Shope Only Choose Successful Shopping For Shope Moga Trust Amin,Positive
Eka Cahyani,4,2025-02-10 14:23:05,Shoppe please return to send me swear to pack spx package packs scan my account gk pack Cod feature Cooking Waiting for the spx expedition does not take it,Negative
Ahmad Muh,1,2025-02-03 00:18:25,application shopping cheating blue chat jinian chatan chatan open no contact,Negative
Hoesnol Gaezali,5,2025-01-17 11:15:32,"Shopee's performance is not because the version of the version doesn't check out the spaylater page, not open the version of the apdet, please because the installments are slow to get a fine",Negative
Wiji Sugiarti,1,2025-02-15 11:39:37,shopee really just login error error sometimes sometimes rich obstacles looking for products don't open,Negative
Riki Wanputra,5,2025-02-15 06:35:34,Sometimes the lot a little lot of the discount is not out sometimes the postage is cut off free on.,Neutral
Suhendro Widodo,5,2025-01-28 02:07:31,"Shopee Batu application runs out of money quickly, short like a child",Negative
Agustianroso Roso,5,2025-01-07 23:07:04,pretty good response service quickly in the trick of the item store according to the message try the easy shoope,Positive
Boen Gunadi,5,2025-01-25 16:15:30,Help Find Items Prices of Good Quality Simple Quality Practical Returns of Goods according to Damaged,Positive
Aryo Bae,4,2025-01-08 01:22:31,"Shopee, I'm looking for a strange meeting of Shopee, please",Negative
Bagas Yudha Pratama,1,2025-02-01 04:41:18,Cancel Message Not Strange Shopee Video Application People Shopping Non Block,Negative
Mujib Ridwan86,5,2025-01-01 12:44:06,"So far, you need to choose competitive prices, thank you so much",Positive
Misyadi,5,2025-01-21 12:45:30,Shopee selling products according to cheap prices for good nature shopping in shopee,Neutral
Sujiman azza,3,2025-01-28 13:56:23,Yes Dishopee Message Appears Situ Bright Shopping Menu Menu,Negative
Daiyah Lukman,5,2025-01-25 11:31:56,Shope Helps Benefits Facilitating Home Shopping Price,Positive
Hafiz Achmadsyah,2,2025-01-20 15:50:59,Open the product basket shop run out,Negative
Aini Fu,5,2025-01-16 01:21:38,Online Shopping Shoppe Service Service Services Satisfied with the price of free shipping variants Successful Shoppe Hold Servants in front of the Bonus,Positive
Mochammad Wahyudi,1,2025-01-19 23:40:08,Shopping for Tangerang Jakarta Report Admin Live Chat No Solution to wait for Kapok to use Shoope Shopping Solutions When,Negative
Intan Sulis,5,2025-02-08 17:06:54,apk help easy shopping what house receive shopping accordingly,Positive
Jaka Lodaya,1,2025-02-06 03:18:12,the message package failed wrong system SI SEL SELL KALI TRUS DISCRIPTION CONSISTRATION,Negative
Am Try,3,2025-01-17 12:39:38,"Shopee Apk is good if the orders of West Kalimantan are the estimated island, just hopefully in front of the solid shopee feature",Neutral
Yahya Suprihadi,5,2025-01-17 11:24:11,"Alhamdulillah, thanks for shopping online shopee, the goods are good, the cheap price is cool, it's the best seller.",Positive
Umira Tba,3,2025-02-03 05:56:44,Shope pls don',Negative
ILham 99,5,2025-01-16 12:28:57,Thank you Shopee Easily Save Shopee Shopping plus morning buy shopee plus the price of shopee plus is lacking huh heheh thank you,Negative
Alya Nur,1,2025-02-13 09:58:00,Hate the banget to send it his apk to his estimated package eh wait for the dating so so the voucher g voucher is his stuff,Negative
Safitri indah sari,5,2025-01-21 09:38:10,"like to shop for shopee if the promo is free postage, yes shoppe my account is expensive times the postage",Neutral
Saniia Dyahh,1,2025-01-30 23:30:17,Repeat buying a balance package is already lacking but the data package is not disappointed really apk,Neutral
Mahardika Utomo,4,2025-02-10 10:37:25,"the menu pays shoppeepay is not weird, it's already shopping, making it difficult to apologize for stars if stars",Neutral
zainuddin 10,5,2025-02-05 08:30:18,Shopee Shopping for Goods That Memat Goods Selling Untung Services,Negative
Garnafi 14,1,2025-02-10 00:34:37,Please be good at viewer affiliator error is less significant and the effect of the algorithm selling affiliator thank you,Negative
Ahmad Afandi,1,2025-01-12 11:40:47,Worse buy ip click finished because checking the message finished click the reconditioning cellphone lcd battery cas kw imei not penetrated cs shopee helping to give money shopee shop not trusting just keep auto change b,Negative
Casmi Ami,2,2025-01-10 00:41:10,Shopee does not open hp gapang open shopee alhasil not shopping help shopee easy to open shopee face jg mas nomer jg mas tp not open,Negative
Hari Susilo,3,2025-01-01 01:04:08,"I can't buy a spaylatter data token, very disappointed",Negative
Ghaydis Muahci,2,2025-01-21 05:15:54,"The right application is good but the message is not according to the message finally the brang is again because the message is not in accordance with the message AP Mksudnya Bayara Cod Btasi In fact, the character is wrong",Negative
Bahri,5,2025-01-10 06:41:21,Shopee Good Application Buy Buy Fast Easy Dear Shofie Has Buying Shop Ongkir Items Entering the basket,Positive
Erlia Jihan,1,2025-01-18 21:12:40,Sending the Sangatta East Kutai area expedition is really disappointed that the goods do not deliver until they are not delivered,Negative
MR TV,3,2024-12-23 09:35:02,just send instant sameday loss paying instant postage sometimes work,Negative
Amal Safriati,5,2025-01-14 05:25:57,Message Back Selling Antam Does Not Receive Telephone Messages from Expedition,Negative
Rina Lutfiani,1,2025-02-11 10:18:01,send good promo sen date until come sometimes sen the day send,Positive
Ashar Zaenal,1,2025-02-06 14:44:10,"Love Spaylather Spiny Dana Back Limit Thank you, the update is spinlator spiny.",Positive
Sunaryo Kayok,5,2025-01-21 10:14:44,easy to find need to be served Easy level Easy Laying Customer Success Shopee,Positive
Siti Nuriah,2,2025-02-09 01:55:22,Hallo Min Sorry Shopee Slowly Send it to love to buy good net Loh dapetin voucher is hard to use Shopee delicious Send voucher ehh please min good app Comfortable Shoope Shoope Shopee Awares More Application,Neutral
heny dimas,5,2024-12-31 01:40:48,good free postage please the quality of the product selling so that consumers are tamted,Positive
zaza you ok?,1,2025-02-06 12:04:04,"Shopping, write the net, the net is just a full wi fi, please",Positive
syammas fahrudin,5,2025-01-20 14:30:39,"Not bad, the flash event, buy lots, buy lots, eh, don't know the goods after flash sale is",Neutral
Bunda Muna,5,2025-01-15 15:00:16,"sis here shopee is so slow, it's not like a traffic jam, sis, please help, sis, sis, thanks",Negative
DF Media,1,2025-02-06 04:58:25,disappointed shopee expedition spx package back the impact of the bad account of service,Negative
Fedra Annabelle,3,2025-01-31 00:49:40,"Buy Shoppe Food Eating, the driver hasn't finished the driver, it doesn't go back to the funds, I have to wait for the wrong, try to go back quickly",Negative
RISKI PRADIKA,3,2025-01-14 14:38:37,Review Good Message Send Fast Sending Divorced In prison yr maximum of billion,Negative
Ahmad Ridwan,5,2025-03-14 14:46:43,hope the application center knows the account to sell honestly because sometimes you order the mobile phone paying the loss to cancel the cod is scorched,Negative
TOMMY GAMER'S,3,2024-12-30 05:50:23,Please SPX Simpang Outlet because KM Sampit Kalimantan Name of Courier Send Courier Pay Payment cost plus efficient courier courier please pay attention to the profit olshop ok the shopee courier service is disappointed,Negative
qwerty yy,1,2025-01-09 17:15:53,"apk spiny, it's not very flower and then the admin is paid off, not accounts, not accounts, the credit is not smooth, the credit is good",Negative
Hendra_737,5,2025-01-28 11:28:58,Like Apk Shopee Skli Promo withdraw Shopee Pay Plus My Favorite Favorite Self -Opportune Please Y Admin Many options Pay method Good Luck,Negative
Xili,1,2025-02-01 11:08:18,Customer Consumer Protects Customer Buy Netflix Account says officially the month can enter the trickery difficult to report shopee but don't think,Neutral
erna wati,3,2025-01-22 10:43:31,The discounted application for the discount is not available for the vocer not to mention it,Negative
Safinalia,5,2025-01-29 05:28:32,free shipping suggestions please help courier ny d and easy courier to go back and forth home thanks,Positive
Syakira A,5,2025-01-16 08:35:49,"Thank you Shopee for Shopee to bother going to the market store, thank you Shopee blanja cod Moga fluently success",Positive
Banjar Aprilliandha thamrin,1,2025-02-01 11:37:57,the application tightly buy goods the goods changed goods exchanged ga turn the funds ga garbage goods,Negative
Mars Mellow,1,2025-02-08 10:26:31,The trick shop is strange to save borrow and paid a paid paid off the savings and loan of the relevant bad behavior relevant behavior,Negative
Pita Airmas,5,2025-01-12 05:44:56,Use Shopee Shopping Easily Not House Complete Goods Satisfied Shopping Make Checkout Comes,Neutral
Guntur Arsy,2,2025-01-17 09:10:02,spaylater limit spinse system History of Customer Current Customer Cost of Expensive Services,Neutral
Ahmad SyaifulArif,5,2025-01-29 03:27:19,"Please Min, COD menu, activate, I will shop with the TF menu first, but the item is with a pes",Negative
ade ervin cahyo W,1,2025-01-07 16:20:45,Live Good Live Pages Good Home Fix Uninstall If the Live page is fitting to open the application,Positive
panglaris tanjung hayuh subrek gratis,1,2025-02-09 19:12:36,"Slow Response Wait for the Funds to Return the Funds for Shopee Hands, please return the hand again, the Funds Fund Easy Use",Negative
Ibrahim Ovi,3,2025-01-24 02:45:14,Shopee Apps Shopping Send Ad Cpt Slow Slow Items Message Missing My Office is satisfied,Neutral
Moro Dahar,5,2025-01-28 08:43:54,the application is heavy loading hp ram gb internet telkomsel expensive expensive shopping heart friend,Negative
Raden,1,2025-01-07 00:07:28,"Just now the cellphone is jammed open shopee forced to reboot, oh my cellphone playing heavy games, the size is not strong, shopee pop up, the promotional video is not according to the heavy interest, the application is added, adding to the suggestions for clear the internet logout, the Helo Helo is surprised that the costumer service can copy and paste the template",Negative
verrygozaliyuli,5,2025-01-11 12:10:03,"with a good fast duration of the Shopee application full of various variations, it is necessary",Positive
louis nyipret,1,2025-02-10 17:27:09,price of rb items shopee pay rb rb doesn't use shopee pay Write the balance is quite a stupid developer,Negative
Yus Rida,5,2025-02-06 23:36:37,"the application is really good easy shopping for items, thank God, good according to the price, the price is reach",Positive
Rosalia Lia,5,2025-02-11 06:05:26,"the courier is really good, it's friendly, free, free shipping, the quality of the item is really good",Positive
Yusrizal Zayyan Ransanjani,1,2025-02-06 03:32:59,"The application is the advertisement, I play the game, I play the game, the shopee ad appears, I push it",Positive
Rizky,5,2025-01-17 08:09:19,good ajh shopping is safe to check if ga according in tru gi pasa,Positive
Sigit Budi,4,2025-01-10 02:38:47,Empered shopee is slowly jkt solo sometimes,Negative
Duryati Duryati,5,2025-01-25 10:11:55,Shopee Application Comfortable Online Shopping Cheap Prices Good quality Shopee Thank you Shopee,Positive
Fahmi Aziz,1,2025-01-29 03:45:19,The update application doesn't effect online shop just look for the app update the app,Negative
Stenly R,4,2025-01-14 06:52:55,Choose Fast Selling Service Products Only the Level of Fast Sending Process,Neutral
Cahaya Permai Manalu,5,2025-02-04 12:39:21,It's good to use the need to buy a compulsory application for an easy -to -use application for a living,Positive
Freefire Freefire,1,2024-12-29 09:12:55,Good Selling Aju Cancel Message but can't canceled the forced selling to buy a shop,Negative
elizabeth,5,2025-02-05 08:10:56,Shopee Application Shopping Pulling Features Can Shopee Coins Features,Positive
angelymagdalena basri,5,2025-02-15 10:15:44,"Goods buy, thank God, it's good, thank God, come according to measuring products, etc. hopefully the mandate",Positive
M Moey,3,2025-01-29 07:50:51,Shopee Moopolizing the Pay System Consumers must pay Shopeepay to pay via the Core Fund of the Pay System Monopoly,Negative
muhamad aprilian,1,2025-02-13 17:37:43,Update bug loading kaga pages to find wifi loudly bad,Negative
RIFAL Gustiandra,1,2025-01-19 14:45:20,package turn turn strange funny need an appointment on the date mo use walk walk oh very disappointed unused his goods puqi,Negative
Bin Ma'mur,1,2025-01-24 13:30:48,report spaylatter response rugs Customer service connecting difficult,Negative
Rico Ferdinan,3,2025-01-10 19:52:24,"This is the application for the white screen blank, it's not clear, the data reset the data until the uninstall and install it",Negative
m fadli,5,2025-01-11 13:45:45,Complete application from shopping top up paying games on a cellphone shortcut just use the Lot application,Positive
Luqman Khoir,5,2025-03-11 08:41:09,Shopping doesn't use a complicated screen like shopping a lot of promos,Neutral
ALDI Dwi,5,2025-02-05 14:47:24,Chat add voice telephone to call for sale cage forgotg forgot to read read,Negative
Oppo Stroo,4,2025-01-13 07:49:41,"The application re -loads the main homepage page, using a good data package, a good signal, it's hard to press the goods",Positive
Rayvand Isrand Harryana,2,2025-01-03 06:33:41,shoope stop gk sih put ads where I get sick of finding advertising advertising advertising advertis,Negative
Gapethhelana,3,2025-01-07 07:35:21,Spx Poor Send Times Fail to Send Package Receive Shop Distance Address area Send,Negative
Alona Gracia,1,2025-02-06 06:01:41,"Reach the platinum level already Gold level doesn't continue to close the account, just like a bad service, just late.",Negative
Ika Ratikah,4,2025-02-08 03:54:41,aspects of serving etc. dear to stingy cashback discount except the date of the loose then the free postage is now not free,Neutral
Nita Danial,5,2024-12-27 02:01:03,Shopee Hati Cheap Prices Not Cheap Quality Cheap Number Discount Free Shipping Thank You Shopee,Negative
Fahkri Fauzan,1,2025-01-25 21:15:13,"sis, please good Live Video Application Enter the Live Video DISTURBER",Positive
Eddy Saputro (E'ed),4,2025-01-08 23:28:05,The minus is the Duli of the Exist Shop account so that the chances,Neutral
Tia Fitriasari,2,2025-01-08 08:44:08,"The Shopeefood Error Driver Chat Restaurant application requires confirmation to change the message can't open the chat, send the chat errorr",Negative
Nurita,2,2025-02-06 15:30:10,please the shopee application login to adjust the affiliate commission is burnt please developer,Negative
Chaotic,5,2025-01-26 09:48:44,the most solid online shop discount send fast guarantee safe quality services satisfied with the principal of top and the best one,Positive
Nanagwidodo Dodo,5,2025-01-29 23:08:43,satisfied free postage sometimes cheap klw comparing with the shop,Positive
Sugih Ginanjar,3,2025-01-19 04:43:07,Actually the application is good price items according to the message sometimes more please make the price shop purpose for the price of the COD again so that the price is actually,Neutral
Tiaraaa,1,2025-01-17 06:03:16,"Shopee Deception Buy Plastic Cabinets Selling Nearing Buy Cabinets Facing Cabinets As a result, not use CSO CSHONE CLOCK CLOCKS CS Shopee Promise Item Take Eh Complete Order Order Cancel Uninstall Application Not Buy Loss Buying Items Use Use",Negative
aries “bungjeng” prabowo,1,2025-02-06 01:50:02,On March Shopee Error Logout Voucher Duriously Can Be Used Cashback Ilang Paarah The Shopee Application Melanin Quota Open Live Shopee Lot Moving Tab directly,Negative
Januria Sonata,5,2025-01-11 05:12:37,good application for full help needs to be out of energy looking for shopee,Positive
Lilin Pm,1,2025-03-02 05:29:20,"The application is very difficult, so I don't use voch, I can't do it, so it's easy to shop, but it's easy, but the month is canceled, etc.",Negative
akhmad purwono,5,2025-01-10 06:21:45,like the application if the application is instal directly co goods gat sometimes like the application is not,Neutral
Syabiz,4,2025-02-06 09:30:22,shopee menu check out basket doesn't add to tired of making videos of bargaining items basket videos how to sell different bargaining goods invite people to buy stealing the attraction of the product,Negative
lily nurjannah,4,2025-01-09 10:59:05,I like Shopee shopping sometimes upset sometimes it doesn't match the original photo,Neutral
Fsshop Siahaan,4,2025-01-30 14:27:17,please code m d hook voucher good check out difficult because the voucher code is automatically filling the end end end application replace the voucher,Neutral
Junayd Khairi,1,2025-02-02 02:55:18,"I don't give RB vouchers because it's slow to send but shopping for RB, please stars.",Neutral
Lost Gallacticost,1,2025-02-03 09:55:29,"x Order the date of course my turn to live the courier makes you annoyed or not, I don't use the term gtw, gtw or not",Neutral
Fajri Ajri,5,2025-01-28 15:19:35,Assalamualaikum is good shopee oky really recommended boss quar ayo hunted download shopee playstore appstore oky thank you pay attention to wassalamualaikum,Positive
Sadikin Lamandau,5,2025-02-11 05:57:09,Like Shopee Shopping Easily Simple Price Reach Fast Send Fast Original Product Goods As Fast Fast Submission Courier Friendly Courier,Positive
Wiwin Kuswantini,5,2025-01-17 05:13:15,Shopee application helps good or find help to bother lazy just open shopee or eat items thank you shopee good for,Positive
Abdul Yajid,1,2025-01-24 11:32:32,"Please, please send the service, spx express, pay attention to the proof of send",Negative
Anita Mediawaty,5,2025-01-31 17:21:00,really like shopping shopee easy to buy cocks co -return spaylatter returns easily quickly thank you shopee,Positive
kadek sudipa,1,2025-01-07 01:57:24,it can't be a slow package through the estimated date send cs slow response to caring care customers Customer Bad Disconnect Uninstall Bad Application Send Package Needs Week Addresses,Negative
Syaiful Munajib85,5,2025-01-05 00:35:33,"Suitable online shopping, pull easy to find items",Positive
Assyfa Billah,5,2025-02-07 14:47:00,"hello so I really shop online shopekekeken Iu I see my friend free Shopee price shopee I am that, omaga is really cheap.",Negative
Neng Rum,5,2025-01-19 11:41:02,"Please Shopee Spiny Application Open I Pay Installments Date Not Open the Application Other Open Please Fine because I am wrong but because the application is not open, please response to Shopee Spinse",Negative
Rakha Mahisha Narottama,1,2025-01-11 23:54:26,"Shopee Chat Tells to Chat Selling, if you sell chat shopee chat",Negative
Muhamad Soleh,4,2025-02-15 03:57:52,VARIATIVE SHOPPLY DISCOUNT SAFE DISCOUNT CONVENIENT Shopping Shopee Transaction,Positive
Rahmat Irawan,5,2025-02-13 11:01:30,Stone practical easy to save sometimes slow do you send but yes it's already full star,Positive
Annesᥲ ωolf (ɴessᥲ),1,2025-01-26 09:35:15,"when returning to the complete funds, the complete goods do not tell the goods when waiting for the goods to return",Negative
Geramor IRD,5,2025-01-13 18:02:34,"Alhamdulillah, Apk Shopee lives quiet",Positive
Tania Azahra,2,2025-02-10 08:32:34,"Shopee Error must be surprised for not Error Top Up Shopeepay is not like something wrong Wrong or what Gin is surprised, min original ori product good application error duhh",Negative
Mayasari,5,2025-01-26 04:26:35,good satisfied because in mslh the item is easy to come back complicated,Positive
Mesy Sanum,5,2025-01-06 15:07:27,Help shopping need to be thank you Shopee items according to the Return Message Syukana really shopee,Negative
Samsunh Aja,1,2025-01-04 03:00:01,Can't Login Shopeepay Balance in Order to Verify Using the Face of the KTP Maloing the Loan No Password Can not Login,Negative
Agus Priyanto,4,2025-02-12 13:50:51,if you open the sophee apk directly the promo video is not stopped video please make it good,Negative
Amir Mila,3,2025-01-28 13:54:18,Shopee Application Spinse Open Active Active Spinse SPINGER RESULTS HOPE OPEN BLANK CHAT CS SHOPEE,Negative
Ahmad Syahroni,1,2025-01-27 16:08:18,Market Place Application No Video Application Open Lu Intention to Sell Live Video Intentions If Live Video Makes a Live Separation Application Don't App Shooping Cok,Negative
Inur Pemangkat,5,2025-01-08 12:15:42,Very new buying isn't complicated looking for an outside shop when it's easy to shop,Positive
Andika Diandoko,3,2025-01-16 14:28:28,Shopee teams please appear dark mode so that the eye sensitive light pain if shopping shopee,Neutral
Afanin Laksita Maheswari,5,2025-02-06 06:31:41,Help a quick shoppe help difficult to find items.,Positive
Aulia Rahma 96,5,2025-02-11 05:21:30,good items according to the message please select naughty ky gt,Positive
Starmith__,5,2025-01-21 07:05:05,"good help cheap prices please sell not trustful, just block the account",Negative
Denny Prasetya,4,2025-02-02 16:57:28,good deception account selling tf shopee account,Positive
Fahri Mobile,1,2025-01-04 03:22:20,Strange net quota smoothly Open photo of the product g all pictures,Negative
Sholahuddin udin,5,2025-01-18 16:42:46,The reseller is fast coming according to the recommendation schedule for the Moga Maju Ammanah Aamiin shop,Positive
chessa,1,2025-02-03 16:55:13,please play the shopeepay fund transaction Kuras Kurleb thousand Google Play Playing the Balance of Confirmation belongs to the Shoope account Gaada Langgan,Negative
Kang Dadang,5,2025-01-08 06:01:05,aju up spaylatter upgrade pay due application please upgrade the application so that consumers are satisfied with the online market,Positive
Basuki,1,2025-02-03 10:12:17,"To check out it is difficult to open the video shop difficult to open check the GAJ message open, then how to buy it, please shop to shop",Negative
Syauqi MaqilF,1,2025-02-09 09:46:29,"Postage Choose using the flower pylater postage, choose to pay using shoopePay and can send a shoope recommendation courier can pay using Shopeepay Paylatter and the function selects postage",Neutral
Rey Diha,1,2025-01-24 15:12:40,Disappointed COD Pay Method Check Inactive Set Strange Packages according to Returns COD inactive,Negative
Anis Yoongimin,5,2025-02-04 11:01:11,"Hello Shopee gives a suggestion, package cantum, the courier number, the house, let the courier back and forth.",Positive
Rizal Pongez,1,2025-01-22 01:04:16,"Slowly send using instant expensive expensive instant postage, bro.",Negative
Ratna Suminar,5,2025-01-28 02:30:29,Mantaf shopee likes to shop shopee,Positive
Emon i like you,1,2025-01-22 18:11:51,jammed error can't push the APK level comfortable shopee,Negative
Hawari A,2,2025-01-17 21:34:59,SAFE ONLINE SHOPPING APPLICATIONS FIDE VIDIO MAKING BETURNING Find Items Press Products Vidio Makes Pressure Product Video Press Vidio Please Lost Video Products Disturb,Negative
reskia,4,2025-01-17 14:44:45,"really good, just please don't feature flash sale, buy it, buy items hard huhu thanks",Positive
Indriani Bustan,4,2024-12-23 05:26:50,"honestly, I really like shopping shopee, suggestions for courier numbers to take the courier, the goods are not news between the package chat packages, the package is already lacking",Negative
Sri Nurliyah,5,2025-01-07 09:30:58,Shopee Online Shopping Applications Good Yes Failure Page Ready Page Good YES,Neutral
Lanjar Kinasih,4,2025-01-23 09:10:27,like shops dispetress like his quarranga engarggin spread the ball packaged speech package aji retreat aji jambi sembi?,Negative
Ni Luh Putu Santi,1,2025-01-31 15:18:55,Spinsers annoyed not to pay late when Naudzubillah must be waiting for the day until the fund entered the liquid account fast hadeh,Negative
syifa damayanti,5,2025-01-07 02:55:50,Send fast items SMA picture poko bgs bgt deh tp kdang to get jgaa pknya g prnh pke apk klo mslh check out check out an psei pack shopee,Positive
Jasson12 Sunur,1,2025-01-18 03:02:09,Severe Courier Status Package says that I get the service of sending the SI Fast Express Very Severe Shopee,Negative
Andre Oppo,5,2025-01-05 14:26:33,"Please help the Shopee Y level, the spinlater spinlator level, spinjam Y to taste the Shopee application spinsers.",Neutral
Revan ZF,1,2025-01-01 06:10:13,disappointed so much shopee liangle times top up shopeepay balances in waiting x hours to wait x hours to be told to fill in the webform of evidence for shopee heart.,Negative
Silvia Mdz,5,2025-02-06 07:27:54,Online Shop Believe Years FREE SHOPEE SHOPEE PROMO SHOPEE,Positive
Andi Andri Fasra Aulan,2,2025-02-07 14:05:31,"Check out checkout, I think the package changes the date, honestly",Neutral
Zalis Junianto,1,2025-01-25 03:25:38,"Please shopee after you download the resources, just download the resource, if you download the resource if the new apk constraints are clear chace just chat cs shopee answer x hours download the resource loses the police are losing if you wait for the download resource mb",Negative
Pardilan Putra,5,2025-01-12 11:44:48,"all -round cheap fast guard the quality of the price of the shipping shipping, thank you",Positive
Rafa xyz,5,2025-02-12 16:05:18,"SUGGESTIONS just shopee applications like heavy opening applications but just suggestions, it would be nice for shopee games separated heavy applications buy comfortable to open the application spec for low mobile advice, thank you",Neutral
The Boss Rawit,4,2025-02-18 14:54:17,"if you click on the Coin Coin Bonus Live Claims, the account is suspicious, check the conditions, of course, don't understand",Negative
Faisalsptra,2,2025-01-28 07:31:10,"Shopee is good, it's only a shame the list shopee shopeepaylatter is correct",Neutral
Rosa Yuhyi milani,4,2025-01-22 12:54:31,more download the features quickly again co co because of downloading the late feature until the mnt is not moving thinking Co.,Negative
Yusrilhidayat,1,2025-02-01 15:58:53,"Mesan Kali Mas, the location of the transit does not arrive until the house considers the real loss of transit again selling goods back to sell cases",Negative
Hendro,1,2025-01-18 11:06:19,Please find the menu to appear to be looking for Shopeefood Ngaco Nginput Kaleyo Nongol Rice Sit What Menu SM Name Restaurant Name is not Kaleyo,Negative
Suhardi Suhardi,5,2025-01-20 03:16:05,"Shopee is indeed smooth, the mandate is to be careful about buying items, you can read the description",Positive
Mukhlis rama Putra,5,2025-02-06 09:51:28,"The apk is good if the courier number is cantum, order a tracker, the courier is not lost",Neutral
Miyazawana,3,2025-01-18 21:03:14,"The signal is a good signal the price of the shopeeplus rises not bear to just buy it, just feel the loss to go down to buy it difficult",Neutral
Endra Jr,5,2025-01-28 11:37:45,Shopee MKIN Mantab Send Fast According to a Safe Message Also the Better Shopee,Positive
Anisa Nisa,2,2025-02-06 07:23:20,"Like the Shopee Shopee Lot application, Ram Uda Gede Uda upgraded Lot Severe Please Good Lot",Positive
Nbill Fyyad,2,2025-01-19 10:01:18,the application lot is really easy to lag delay the optimal bug,Negative
Andini Aprilia,4,2025-01-19 09:12:25,Online shopping app is easy so far tpi please sometimes,Positive
Daryanto Dyo,5,2025-02-05 00:04:47,SAVE SAVE SAVE PROMO FREE Shipping Prices Cheap Items Comparative Flower Application Low Paylater Flower Send,Negative
arief fai,4,2025-01-28 04:30:47,Easy Return Process Unboxing Video Complete Help Naughty Seller Buyer Naughty Seller Punishmen Spy The deterrent effect,Negative
chep Eryhade,1,2025-01-26 05:28:33,"PHP SpayLater Application But Mas use deactivation of the base not ask cs eh cs, chat don't like it, don't like it, at least give me a jwban when you don't have a busy mother",Negative
Vani Oktaviani,2,2025-02-14 05:55:28,deverloper kotavedare when opening the application diberezz trua trua application yes it's already updated behh,Negative
rita astuti,4,2025-02-15 08:06:01,Complete the flow of updates of Bain,Positive
Dea puspita,3,2025-01-29 10:15:01,Even sometimes mes ordered the seller shop immediately blocked me to cancel the message please help disappointed service,Negative
Naomi Lavira,1,2025-02-03 03:31:04,SpayLater accounts transactions outside control paying safe spaylatter carefully huh guyss,Neutral
Adrianika H Ga,5,2025-02-14 03:58:42,free postage shopee tmn shopping shipping down,Negative
aminullah rizky,5,2025-01-04 12:28:22,"shopping shop near me mes good application items are complicated, just wait",Neutral
Dwi Ade Kurniawan,5,2024-12-22 22:58:10,yes the application is pretty heavy like shopping for gasuka services shipping shopee because regular weeks sometimes hopefully,Neutral
Finna Finna,5,2025-01-16 08:27:40,"I like shopee steel easily, thank God, it's good to increase security because the shopee pay is plowing the money",Positive
Indah Lutfik,2,2025-02-14 20:07:48,Failure Package Send Wrong Selling Expedition Buying Receive Package Package Returns Confirmation Buy Sell Sell Slow Chat Response Response Good responsibility is affected by buying a front shope.,Negative
nana jangkis,5,2025-01-08 14:36:48,Buy Shopee Trees Disappointed Nature My Lack of Open Application Sometimes Lot,Negative
Ferry Anjasmara Santoso,1,2025-02-10 08:30:10,Machines Search for items Look for it according to the different items out of the item,Positive
Siti Rahimah,2,2025-01-19 05:15:27,Pay Package Shopee Pay Berang on it until he finished asking him to be afraid of a store to pack his stuff,Negative
haidar hassan,3,2025-01-28 12:10:59,APK Online Problems Sometimes they are not the triangles of loading their name,Negative
Tokisaki Kurumi,3,2025-02-05 07:06:16,the application is good asking to cancel the message at least the product,Negative
Mode Kentang,1,2025-01-15 05:49:13,Claims of Damaged Product Insurance for Response to Insurance Kek Gin Gin Shopee Trief Already Buying Week Products Damaged Hadeuh Insurance,Negative
Indah Zafitri,2,2025-02-13 23:44:44,Account Lost Sen Walking Bru Coin List Lost Shopeepay Balance How to Shopee Oh God,Negative
Fitri Tirtanata,3,2025-01-28 03:52:53,the spinage is why the error opens even if you pay the bill so it doesn't have a solution,Negative
Mariana mariana,5,2024-12-24 07:24:01,"Shopping application is easily complicated, the main house is satisfied, shopping for shopee good goods real pick",Positive
Sumaji Gendut,5,2025-02-04 17:02:30,shopping in my post shopee disappointment,Negative
Arafah Ginoga,5,2025-02-12 14:59:30,"like shopee economical postage free postage that has been a beta application, the shipping application is expensive.",Neutral
Komang Suardika,1,2025-03-09 02:31:19,when satisfied chaos,Neutral
Ros Malinda,5,2025-02-09 22:48:52,really like shopping shopee vouchers like free postage coins don't add rb coins login claims don't wait for waiting,Negative
Nadia Sakila,5,2025-01-31 10:12:51,"the apk is really good, expensive postage sometimes expensive shipping goods shopee please not use postage so as not to think if you buy",Neutral
Ana Fitriana,4,2025-02-06 10:58:06,Cheating Oknum on behalf of Shopee Aju Spinjam with a Million Flowers Accounts when Bi Bi Check out the problem please help Shopee Keep a Reporting Report,Negative
Chrystian Simbolon,1,2025-01-07 13:41:19,"the delivery does not connect the snot, the advice is not shopping for shopping for his store",Negative
Miranda Nurislami Badarudin,3,2025-01-20 09:04:15,"Use Shopee, the price is expensive, the postage is when checking my shopee account, the one -postage is cheap to active shopee gin",Negative
Bistok Panjaitan,4,2025-02-16 06:30:13,"ok use shopee borrowed the installment tenor, it is easy to spy to use the maximum loan shoppe thx",Neutral
Anthony Sunjaya,3,2025-02-07 02:20:00,please update there is a dead video option to automatically dizzy if the posting of automatically the video,Negative
Andi Husni Iskandar,4,2025-02-14 23:19:48,Update Apk Shopee Coins Coins Video Appears Write suspicious account activities make the internet quota just watch video claims coins,Negative
